"Plot Title: ChengLab_21299522"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21299522, SEN S/N: 21299522)","Coupler Detached (LGR S/N: 21299522)","Coupler Attached (LGR S/N: 21299522)","Host Connected (LGR S/N: 21299522)","Stopped (LGR S/N: 21299522)","End Of File (LGR S/N: 21299522)"
2917,08/06/23 06:00:00 PM,11.127,,,,,
2918,08/06/23 06:15:00 PM,11.078,,,,,
2919,08/06/23 06:30:00 PM,10.980,,,,,
2920,08/06/23 06:45:00 PM,10.932,,,,,
2921,08/06/23 07:00:00 PM,10.907,,,,,
2922,08/06/23 07:15:00 PM,10.907,,,,,
2923,08/06/23 07:30:00 PM,10.907,,,,,
2924,08/06/23 07:45:00 PM,10.980,,,,,
2925,08/06/23 08:00:00 PM,11.224,,,,,
2926,08/06/23 08:15:00 PM,11.175,,,,,
2927,08/06/23 08:30:00 PM,11.200,,,,,
2928,08/06/23 08:45:00 PM,11.637,,,,,
2929,08/06/23 09:00:00 PM,11.613,,,,,
2930,08/06/23 09:15:00 PM,11.662,,,,,
2931,08/06/23 09:30:00 PM,11.783,,,,,
2932,08/06/23 09:45:00 PM,11.953,,,,,
2933,08/06/23 10:00:00 PM,11.832,,,,,
2934,08/06/23 10:15:00 PM,12.074,,,,,
2935,08/06/23 10:30:00 PM,12.147,,,,,
2936,08/06/23 10:45:00 PM,12.364,,,,,
2937,08/06/23 11:00:00 PM,12.775,,,,,
2938,08/06/23 11:15:00 PM,13.209,,,,,
2939,08/06/23 11:30:00 PM,14.194,,,,,
2940,08/06/23 11:45:00 PM,15.557,,,,,
2941,08/07/23 12:00:00 AM,16.034,,,,,
2942,08/07/23 12:15:00 AM,15.867,,,,,
2943,08/07/23 12:30:00 AM,17.225,,,,,
2944,08/07/23 12:45:00 AM,17.225,,,,,
2945,08/07/23 01:00:00 AM,16.868,,,,,
2946,08/07/23 01:15:00 AM,14.026,,,,,
2947,08/07/23 01:30:00 AM,12.582,,,,,
2948,08/07/23 01:45:00 AM,11.856,,,,,
2949,08/07/23 02:00:00 AM,11.662,,,,,
2950,08/07/23 02:15:00 AM,11.662,,,,,
2951,08/07/23 02:30:00 AM,11.516,,,,,
2952,08/07/23 02:45:00 AM,11.248,,,,,
2953,08/07/23 03:00:00 AM,11.127,,,,,
2954,08/07/23 03:15:00 AM,11.102,,,,,
2955,08/07/23 03:30:00 AM,11.078,,,,,
2956,08/07/23 03:45:00 AM,11.053,,,,,
2957,08/07/23 04:00:00 AM,11.053,,,,,
2958,08/07/23 04:15:00 AM,11.029,,,,,
2959,08/07/23 04:30:00 AM,11.005,,,,,
2960,08/07/23 04:45:00 AM,11.053,,,,,
2961,08/07/23 05:00:00 AM,11.053,,,,,
2962,08/07/23 05:15:00 AM,11.078,,,,,
2963,08/07/23 05:30:00 AM,11.102,,,,,
2964,08/07/23 05:45:00 AM,11.127,,,,,
2965,08/07/23 06:00:00 AM,11.151,,,,,
2966,08/07/23 06:15:00 AM,11.175,,,,,
2967,08/07/23 06:30:00 AM,11.224,,,,,
2968,08/07/23 06:45:00 AM,11.248,,,,,
2969,08/07/23 07:00:00 AM,11.273,,,,,
2970,08/07/23 07:15:00 AM,11.419,,,,,
2971,08/07/23 07:30:00 AM,11.565,,,,,
2972,08/07/23 07:45:00 AM,11.613,,,,,
2973,08/07/23 08:00:00 AM,11.832,,,,,
2974,08/07/23 08:15:00 AM,11.904,,,,,
2975,08/07/23 08:30:00 AM,12.122,,,,,
2976,08/07/23 08:45:00 AM,11.929,,,,,
2977,08/07/23 09:00:00 AM,12.098,,,,,
2978,08/07/23 09:15:00 AM,13.040,,,,,
2979,08/07/23 09:30:00 AM,13.064,,,,,
2980,08/07/23 09:45:00 AM,12.775,,,,,
2981,08/07/23 10:00:00 AM,12.098,,,,,
2982,08/07/23 10:15:00 AM,12.050,,,,,
2983,08/07/23 10:30:00 AM,12.147,,,,,
2984,08/07/23 10:45:00 AM,11.953,,,,,
2985,08/07/23 11:00:00 AM,11.807,,,,,
2986,08/07/23 11:15:00 AM,11.321,,,,,
2987,08/07/23 11:30:00 AM,11.273,,,,,
2988,08/07/23 11:45:00 AM,11.540,,,,,
2989,08/07/23 12:00:00 PM,11.904,,,,,
2990,08/07/23 12:15:00 PM,12.195,,,,,
2991,08/07/23 12:30:00 PM,12.243,,,,,
2992,08/07/23 12:45:00 PM,12.001,,,,,
2993,08/07/23 01:00:00 PM,11.710,,,,,
2994,08/07/23 01:15:00 PM,11.565,,,,,
2995,08/07/23 01:30:00 PM,11.467,,,,,
2996,08/07/23 01:45:00 PM,11.467,,,,,
2997,08/07/23 02:00:00 PM,11.637,,,,,
2998,08/07/23 02:15:00 PM,11.710,,,,,
2999,08/07/23 02:30:00 PM,11.759,,,,,
3000,08/07/23 02:45:00 PM,11.662,,,,,
3001,08/07/23 03:00:00 PM,11.662,,,,,
3002,08/07/23 03:15:00 PM,11.662,,,,,
3003,08/07/23 03:30:00 PM,11.613,,,,,
3004,08/07/23 03:45:00 PM,11.565,,,,,
3005,08/07/23 04:00:00 PM,11.443,,,,,
3006,08/07/23 04:15:00 PM,11.394,,,,,
3007,08/07/23 04:30:00 PM,11.151,,,,,
3008,08/07/23 04:45:00 PM,11.053,,,,,
3009,08/07/23 05:00:00 PM,11.029,,,,,
3010,08/07/23 05:15:00 PM,10.980,,,,,
3011,08/07/23 05:30:00 PM,10.980,,,,,
3012,08/07/23 05:45:00 PM,10.980,,,,,
3013,08/07/23 06:00:00 PM,10.980,,,,,
3014,08/07/23 06:15:00 PM,11.005,,,,,
3015,08/07/23 06:30:00 PM,11.053,,,,,
3016,08/07/23 06:45:00 PM,11.175,,,,,
3017,08/07/23 07:00:00 PM,11.102,,,,,
3018,08/07/23 07:15:00 PM,11.053,,,,,
3019,08/07/23 07:30:00 PM,11.053,,,,,
3020,08/07/23 07:45:00 PM,11.078,,,,,
3021,08/07/23 08:00:00 PM,11.053,,,,,
3022,08/07/23 08:15:00 PM,11.029,,,,,
3023,08/07/23 08:30:00 PM,11.005,,,,,
3024,08/07/23 08:45:00 PM,11.102,,,,,
3025,08/07/23 09:00:00 PM,11.224,,,,,
3026,08/07/23 09:15:00 PM,11.346,,,,,
3027,08/07/23 09:30:00 PM,11.248,,,,,
3028,08/07/23 09:45:00 PM,11.175,,,,,
3029,08/07/23 10:00:00 PM,11.127,,,,,
3030,08/07/23 10:15:00 PM,11.029,,,,,
3031,08/07/23 10:30:00 PM,11.053,,,,,
3032,08/07/23 10:45:00 PM,11.029,,,,,
3033,08/07/23 11:00:00 PM,11.005,,,,,
3034,08/07/23 11:15:00 PM,11.005,,,,,
3035,08/07/23 11:30:00 PM,10.956,,,,,
3036,08/07/23 11:45:00 PM,10.932,,,,,
3037,08/08/23 12:00:00 AM,10.932,,,,,
3038,08/08/23 12:15:00 AM,10.858,,,,,
3039,08/08/23 12:30:00 AM,10.883,,,,,
3040,08/08/23 12:45:00 AM,10.932,,,,,
3041,08/08/23 01:00:00 AM,10.810,,,,,
3042,08/08/23 01:15:00 AM,10.761,,,,,
3043,08/08/23 01:30:00 AM,10.736,,,,,
3044,08/08/23 01:45:00 AM,10.687,,,,,
3045,08/08/23 02:00:00 AM,10.614,,,,,
3046,08/08/23 02:15:00 AM,10.590,,,,,
3047,08/08/23 02:30:00 AM,10.565,,,,,
3048,08/08/23 02:45:00 AM,10.590,,,,,
3049,08/08/23 03:00:00 AM,10.590,,,,,
3050,08/08/23 03:15:00 AM,10.590,,,,,
3051,08/08/23 03:30:00 AM,10.565,,,,,
3052,08/08/23 03:45:00 AM,10.565,,,,,
3053,08/08/23 04:00:00 AM,10.565,,,,,
3054,08/08/23 04:15:00 AM,10.541,,,,,
3055,08/08/23 04:30:00 AM,10.541,,,,,
3056,08/08/23 04:45:00 AM,10.516,,,,,
3057,08/08/23 05:00:00 AM,10.516,,,,,
3058,08/08/23 05:15:00 AM,10.516,,,,,
3059,08/08/23 05:30:00 AM,10.516,,,,,
3060,08/08/23 05:45:00 AM,10.516,,,,,
3061,08/08/23 06:00:00 AM,10.516,,,,,
3062,08/08/23 06:15:00 AM,10.516,,,,,
3063,08/08/23 06:30:00 AM,10.541,,,,,
3064,08/08/23 06:45:00 AM,10.565,,,,,
3065,08/08/23 07:00:00 AM,10.565,,,,,
3066,08/08/23 07:15:00 AM,10.590,,,,,
3067,08/08/23 07:30:00 AM,10.590,,,,,
3068,08/08/23 07:45:00 AM,10.614,,,,,
3069,08/08/23 08:00:00 AM,10.590,,,,,
3070,08/08/23 08:15:00 AM,10.590,,,,,
3071,08/08/23 08:30:00 AM,10.590,,,,,
3072,08/08/23 08:45:00 AM,10.590,,,,,
3073,08/08/23 09:00:00 AM,10.590,,,,,
3074,08/08/23 09:15:00 AM,10.590,,,,,
3075,08/08/23 09:30:00 AM,10.590,,,,,
3076,08/08/23 09:45:00 AM,10.590,,,,,
3077,08/08/23 10:00:00 AM,10.492,,,,,
3078,08/08/23 10:15:00 AM,10.467,,,,,
3079,08/08/23 10:30:00 AM,10.443,,,,,
3080,08/08/23 10:45:00 AM,10.418,,,,,
3081,08/08/23 11:00:00 AM,10.394,,,,,
3082,08/08/23 11:15:00 AM,10.369,,,,,
3083,08/08/23 11:30:00 AM,10.345,,,,,
3084,08/08/23 11:45:00 AM,10.320,,,,,
3085,08/08/23 12:00:00 PM,10.296,,,,,
3086,08/08/23 12:15:00 PM,10.271,,,,,
3087,08/08/23 12:30:00 PM,10.247,,,,,
3088,08/08/23 12:45:00 PM,10.247,,,,,
3089,08/08/23 01:00:00 PM,10.222,,,,,
3090,08/08/23 01:15:00 PM,10.198,,,,,
3091,08/08/23 01:30:00 PM,10.173,,,,,
3092,08/08/23 01:45:00 PM,10.100,,,,,
3093,08/08/23 02:00:00 PM,10.075,,,,,
3094,08/08/23 02:15:00 PM,10.001,,,,,
3095,08/08/23 02:30:00 PM,9.903,,,,,
3096,08/08/23 02:45:00 PM,9.829,,,,,
3097,08/08/23 03:00:00 PM,9.731,,,,,
3098,08/08/23 03:15:00 PM,9.706,,,,,
3099,08/08/23 03:30:00 PM,9.682,,,,,
3100,08/08/23 03:45:00 PM,9.682,,,,,
3101,08/08/23 04:00:00 PM,9.706,,,,,
3102,08/08/23 04:15:00 PM,9.682,,,,,
3103,08/08/23 04:30:00 PM,9.682,,,,,
3104,08/08/23 04:45:00 PM,9.682,,,,,
3105,08/08/23 05:00:00 PM,9.682,,,,,
3106,08/08/23 05:15:00 PM,9.657,,,,,
3107,08/08/23 05:30:00 PM,9.682,,,,,
3108,08/08/23 05:45:00 PM,9.682,,,,,
3109,08/08/23 06:00:00 PM,9.731,,,,,
3110,08/08/23 06:15:00 PM,9.731,,,,,
3111,08/08/23 06:30:00 PM,9.756,,,,,
3112,08/08/23 06:45:00 PM,9.780,,,,,
3113,08/08/23 07:00:00 PM,9.805,,,,,
3114,08/08/23 07:15:00 PM,9.805,,,,,
3115,08/08/23 07:30:00 PM,9.829,,,,,
3116,08/08/23 07:45:00 PM,9.854,,,,,
3117,08/08/23 08:00:00 PM,9.879,,,,,
3118,08/08/23 08:15:00 PM,9.928,,,,,
3119,08/08/23 08:30:00 PM,9.952,,,,,
3120,08/08/23 08:45:00 PM,10.051,,,,,
3121,08/08/23 09:00:00 PM,10.222,,,,,
3122,08/08/23 09:15:00 PM,10.516,,,,,
3123,08/08/23 09:30:00 PM,10.565,,,,,
3124,08/08/23 09:45:00 PM,10.492,,,,,
3125,08/08/23 10:00:00 PM,10.541,,,,,
3126,08/08/23 10:15:00 PM,10.541,,,,,
3127,08/08/23 10:30:00 PM,10.565,,,,,
3128,08/08/23 10:45:00 PM,10.516,,,,,
3129,08/08/23 11:00:00 PM,10.590,,,,,
3130,08/08/23 11:15:00 PM,10.614,,,,,
3131,08/08/23 11:30:00 PM,10.614,,,,,
3132,08/08/23 11:45:00 PM,10.614,,,,,
3133,08/09/23 12:00:00 AM,10.590,,,,,
3134,08/09/23 12:15:00 AM,10.614,,,,,
3135,08/09/23 12:30:00 AM,10.638,,,,,
3136,08/09/23 12:45:00 AM,10.614,,,,,
3137,08/09/23 01:00:00 AM,10.590,,,,,
3138,08/09/23 01:15:00 AM,10.565,,,,,
3139,08/09/23 01:30:00 AM,10.590,,,,,
3140,08/09/23 01:45:00 AM,10.590,,,,,
3141,08/09/23 02:00:00 AM,10.590,,,,,
3142,08/09/23 02:15:00 AM,10.614,,,,,
3143,08/09/23 02:30:00 AM,10.834,,,,,
3144,08/09/23 02:45:00 AM,11.005,,,,,
3145,08/09/23 03:00:00 AM,11.127,,,,,
3146,08/09/23 03:15:00 AM,11.394,,,,,
3147,08/09/23 03:30:00 AM,12.340,,,,,
3148,08/09/23 03:45:00 AM,13.161,,,,,
3149,08/09/23 04:00:00 AM,13.040,,,,,
3150,08/09/23 04:15:00 AM,13.161,,,,,
3151,08/09/23 04:30:00 AM,11.662,,,,,
3152,08/09/23 04:45:00 AM,11.370,,,,,
3153,08/09/23 05:00:00 AM,11.175,,,,,
3154,08/09/23 05:15:00 AM,11.078,,,,,
3155,08/09/23 05:30:00 AM,11.029,,,,,
3156,08/09/23 05:45:00 AM,11.029,,,,,
3157,08/09/23 06:00:00 AM,11.029,,,,,
3158,08/09/23 06:15:00 AM,11.053,,,,,
3159,08/09/23 06:30:00 AM,11.053,,,,,
3160,08/09/23 06:45:00 AM,11.078,,,,,
3161,08/09/23 07:00:00 AM,11.102,,,,,
3162,08/09/23 07:15:00 AM,11.151,,,,,
3163,08/09/23 07:30:00 AM,11.200,,,,,
3164,08/09/23 07:45:00 AM,11.248,,,,,
3165,08/09/23 08:00:00 AM,11.346,,,,,
3166,08/09/23 08:15:00 AM,11.613,,,,,
3167,08/09/23 08:30:00 AM,11.443,,,,,
3168,08/09/23 08:45:00 AM,12.703,,,,,
3169,08/09/23 09:00:00 AM,12.751,,,,,
3170,08/09/23 09:15:00 AM,13.281,,,,,
3171,08/09/23 09:30:00 AM,13.425,,,,,
3172,08/09/23 09:45:00 AM,14.242,,,,,
3173,08/09/23 10:00:00 AM,14.242,,,,,
3174,08/09/23 10:15:00 AM,14.290,,,,,
3175,08/09/23 10:30:00 AM,14.409,,,,,
3176,08/09/23 10:45:00 AM,14.529,,,,,
3177,08/09/23 11:00:00 AM,14.625,,,,,
3178,08/09/23 11:15:00 AM,14.697,,,,,
3179,08/09/23 11:30:00 AM,14.840,,,,,
3180,08/09/23 11:45:00 AM,14.960,,,,,
3181,08/09/23 12:00:00 PM,15.079,,,,,
3182,08/09/23 12:15:00 PM,15.175,,,,,
3183,08/09/23 12:30:00 PM,15.247,,,,,
3184,08/09/23 12:45:00 PM,15.461,,,,,
3185,08/09/23 01:00:00 PM,15.581,,,,,
3186,08/09/23 01:15:00 PM,15.509,,,,,
3187,08/09/23 01:30:00 PM,15.605,,,,,
3188,08/09/23 01:45:00 PM,15.629,,,,,
3189,08/09/23 02:00:00 PM,15.676,,,,,
3190,08/09/23 02:15:00 PM,15.724,,,,,
3191,08/09/23 02:30:00 PM,15.772,,,,,
3192,08/09/23 02:45:00 PM,15.843,,,,,
3193,08/09/23 03:00:00 PM,15.986,,,,,
3194,08/09/23 03:15:00 PM,15.986,,,,,
3195,08/09/23 03:30:00 PM,16.082,,,,,
3196,08/09/23 03:45:00 PM,16.058,,,,,
3197,08/09/23 04:00:00 PM,15.843,,,,,
3198,08/09/23 04:15:00 PM,15.652,,,,,
3199,08/09/23 04:30:00 PM,15.318,,,,,
3200,08/09/23 04:45:00 PM,15.223,,,,,
3201,08/09/23 05:00:00 PM,14.864,,,,,
3202,08/09/23 05:15:00 PM,14.242,,,,,
3203,08/09/23 05:30:00 PM,14.074,,,,,
3204,08/09/23 05:45:00 PM,13.954,,,,,
3205,08/09/23 06:00:00 PM,13.954,,,,,
3206,08/09/23 06:15:00 PM,13.954,,,,,
3207,08/09/23 06:30:00 PM,13.954,,,,,
3208,08/09/23 06:45:00 PM,13.930,,,,,
3209,08/09/23 07:00:00 PM,13.594,,,,,
3210,08/09/23 07:15:00 PM,13.329,,,,,
3211,08/09/23 07:30:00 PM,13.305,,,,,
3212,08/09/23 07:45:00 PM,12.944,,,,,
3213,08/09/23 08:00:00 PM,12.896,,,,,
3214,08/09/23 08:15:00 PM,12.896,,,,,
3215,08/09/23 08:30:00 PM,12.992,,,,,
3216,08/09/23 08:45:00 PM,13.112,,,,,
3217,08/09/23 09:00:00 PM,13.209,,,,,
3218,08/09/23 09:15:00 PM,13.281,,,,,
3219,08/09/23 09:30:00 PM,14.002,,,,,
3220,08/09/23 09:45:00 PM,14.697,,,,,
3221,08/09/23 10:00:00 PM,14.936,,,,,
3222,08/09/23 10:15:00 PM,15.031,,,,,
3223,08/09/23 10:30:00 PM,15.031,,,,,
3224,08/09/23 10:45:00 PM,15.055,,,,,
3225,08/09/23 11:00:00 PM,14.816,,,,,
3226,08/09/23 11:15:00 PM,14.936,,,,,
3227,08/09/23 11:30:00 PM,14.553,,,,,
3228,08/09/23 11:45:00 PM,14.361,,,,,
3229,08/10/23 12:00:00 AM,14.625,,,,,
3230,08/10/23 12:15:00 AM,14.936,,,,,
3231,08/10/23 12:30:00 AM,15.031,,,,,
3232,08/10/23 12:45:00 AM,15.008,,,,,
3233,08/10/23 01:00:00 AM,15.127,,,,,
3234,08/10/23 01:15:00 AM,15.103,,,,,
3235,08/10/23 01:30:00 AM,15.199,,,,,
3236,08/10/23 01:45:00 AM,15.294,,,,,
3237,08/10/23 02:00:00 AM,15.366,,,,,
3238,08/10/23 02:15:00 AM,15.390,,,,,
3239,08/10/23 02:30:00 AM,15.390,,,,,
3240,08/10/23 02:45:00 AM,15.127,,,,,
3241,08/10/23 03:00:00 AM,13.281,,,,,
3242,08/10/23 03:15:00 AM,12.340,,,,,
3243,08/10/23 03:30:00 AM,12.025,,,,,
3244,08/10/23 03:45:00 AM,11.710,,,,,
3245,08/10/23 04:00:00 AM,11.516,,,,,
3246,08/10/23 04:15:00 AM,11.516,,,,,
3247,08/10/23 04:30:00 AM,11.589,,,,,
3248,08/10/23 04:45:00 AM,11.613,,,,,
3249,08/10/23 05:00:00 AM,11.565,,,,,
3250,08/10/23 05:15:00 AM,11.419,,,,,
3251,08/10/23 05:30:00 AM,11.248,,,,,
3252,08/10/23 05:45:00 AM,11.175,,,,,
3253,08/10/23 06:00:00 AM,11.127,,,,,
3254,08/10/23 06:15:00 AM,11.102,,,,,
3255,08/10/23 06:30:00 AM,11.127,,,,,
3256,08/10/23 06:45:00 AM,11.078,,,,,
3257,08/10/23 07:00:00 AM,11.102,,,,,
3258,08/10/23 07:15:00 AM,11.102,,,,,
3259,08/10/23 07:30:00 AM,11.127,,,,,
3260,08/10/23 07:45:00 AM,11.127,,,,,
3261,08/10/23 08:00:00 AM,11.151,,,,,
3262,08/10/23 08:15:00 AM,11.175,,,,,
3263,08/10/23 08:30:00 AM,11.200,,,,,
3264,08/10/23 08:45:00 AM,11.224,,,,,
3265,08/10/23 09:00:00 AM,11.224,,,,,
3266,08/10/23 09:15:00 AM,11.224,,,,,
3267,08/10/23 09:30:00 AM,11.224,,,,,
3268,08/10/23 09:45:00 AM,11.248,,,,,
3269,08/10/23 10:00:00 AM,11.273,,,,,
3270,08/10/23 10:15:00 AM,11.297,,,,,
3271,08/10/23 10:30:00 AM,11.321,,,,,
3272,08/10/23 10:45:00 AM,11.467,,,,,
3273,08/10/23 11:00:00 AM,11.540,,,,,
3274,08/10/23 11:15:00 AM,11.686,,,,,
3275,08/10/23 11:30:00 AM,11.880,,,,,
3276,08/10/23 11:45:00 AM,12.025,,,,,
3277,08/10/23 12:00:00 PM,12.098,,,,,
3278,08/10/23 12:15:00 PM,12.268,,,,,
3279,08/10/23 12:30:00 PM,12.509,,,,,
3280,08/10/23 12:45:00 PM,12.992,,,,,
3281,08/10/23 01:00:00 PM,13.112,,,,,
3282,08/10/23 01:15:00 PM,13.473,,,,,
3283,08/10/23 01:30:00 PM,13.834,,,,,
3284,08/10/23 01:45:00 PM,14.385,,,,,
3285,08/10/23 02:00:00 PM,13.233,,,,,
3286,08/10/23 02:15:00 PM,12.799,,,,,
3287,08/10/23 02:30:00 PM,12.751,,,,,
3288,08/10/23 02:45:00 PM,12.678,,,,,
3289,08/10/23 03:00:00 PM,12.582,,,,,
3290,08/10/23 03:15:00 PM,12.268,,,,,
3291,08/10/23 03:30:00 PM,12.243,,,,,
3292,08/10/23 03:45:00 PM,12.268,,,,,
3293,08/10/23 04:00:00 PM,12.364,,,,,
3294,08/10/23 04:15:00 PM,12.534,,,,,
3295,08/10/23 04:30:00 PM,12.630,,,,,
3296,08/10/23 04:45:00 PM,12.678,,,,,
3297,08/10/23 05:00:00 PM,12.678,,,,,
3298,08/10/23 05:15:00 PM,12.654,,,,,
3299,08/10/23 05:30:00 PM,12.654,,,,,
3300,08/10/23 05:45:00 PM,12.630,,,,,
3301,08/10/23 06:00:00 PM,12.558,,,,,
3302,08/10/23 06:15:00 PM,12.582,,,,,
3303,08/10/23 06:30:00 PM,12.485,,,,,
3304,08/10/23 06:45:00 PM,12.364,,,,,
3305,08/10/23 07:00:00 PM,12.340,,,,,
3306,08/10/23 07:15:00 PM,12.340,,,,,
3307,08/10/23 07:30:00 PM,12.340,,,,,
3308,08/10/23 07:45:00 PM,12.050,,,,,
3309,08/10/23 08:00:00 PM,11.904,,,,,
3310,08/10/23 08:15:00 PM,11.904,,,,,
3311,08/10/23 08:30:00 PM,11.880,,,,,
3312,08/10/23 08:45:00 PM,11.856,,,,,
3313,08/10/23 09:00:00 PM,11.856,,,,,
3314,08/10/23 09:15:00 PM,11.880,,,,,
3315,08/10/23 09:30:00 PM,11.904,,,,,
3316,08/10/23 09:45:00 PM,11.904,,,,,
3317,08/10/23 10:00:00 PM,11.904,,,,,
3318,08/10/23 10:15:00 PM,11.929,,,,,
3319,08/10/23 10:30:00 PM,11.977,,,,,
3320,08/10/23 10:45:00 PM,12.025,,,,,
3321,08/10/23 11:00:00 PM,12.219,,,,,
3322,08/10/23 11:15:00 PM,12.171,,,,,
3323,08/10/23 11:30:00 PM,12.316,,,,,
3324,08/10/23 11:45:00 PM,12.582,,,,,
3325,08/11/23 12:00:00 AM,12.606,,,,,
3326,08/11/23 12:15:00 AM,12.195,,,,,
3327,08/11/23 12:30:00 AM,12.292,,,,,
3328,08/11/23 12:45:00 AM,12.195,,,,,
3329,08/11/23 01:00:00 AM,12.219,,,,,
3330,08/11/23 01:15:00 AM,12.292,,,,,
3331,08/11/23 01:30:00 AM,12.413,,,,,
3332,08/11/23 01:45:00 AM,12.389,,,,,
3333,08/11/23 02:00:00 AM,12.461,,,,,
3334,08/11/23 02:15:00 AM,12.437,,,,,
3335,08/11/23 02:30:00 AM,12.461,,,,,
3336,08/11/23 02:45:00 AM,12.582,,,,,
3337,08/11/23 03:00:00 AM,12.654,,,,,
3338,08/11/23 03:15:00 AM,12.727,,,,,
3339,08/11/23 03:30:00 AM,12.823,,,,,
3340,08/11/23 03:45:00 AM,13.016,,,,,
3341,08/11/23 04:00:00 AM,13.112,,,,,
3342,08/11/23 04:15:00 AM,13.137,,,,,
3343,08/11/23 04:30:00 AM,13.137,,,,,
3344,08/11/23 04:45:00 AM,13.185,,,,,
3345,08/11/23 05:00:00 AM,13.401,,,,,
3346,08/11/23 05:15:00 AM,13.377,,,,,
3347,08/11/23 05:30:00 AM,13.570,,,,,
3348,08/11/23 05:45:00 AM,13.305,,,,,
3349,08/11/23 06:00:00 AM,13.281,,,,,
3350,08/11/23 06:15:00 AM,13.161,,,,,
3351,08/11/23 06:30:00 AM,12.968,,,,,
3352,08/11/23 06:45:00 AM,12.871,,,,,
3353,08/11/23 07:00:00 AM,12.920,,,,,
3354,08/11/23 07:15:00 AM,12.920,,,,,
3355,08/11/23 07:30:00 AM,12.920,,,,,
3356,08/11/23 07:45:00 AM,12.944,,,,,
3357,08/11/23 08:00:00 AM,12.968,,,,,
3358,08/11/23 08:15:00 AM,13.064,,,,,
3359,08/11/23 08:30:00 AM,13.137,,,,,
3360,08/11/23 08:45:00 AM,13.305,,,,,
3361,08/11/23 09:00:00 AM,13.738,,,,,
3362,08/11/23 09:15:00 AM,13.594,,,,,
3363,08/11/23 09:30:00 AM,13.497,,,,,
3364,08/11/23 09:45:00 AM,13.401,,,,,
3365,08/11/23 10:00:00 AM,13.449,,,,,
3366,08/11/23 10:15:00 AM,13.762,,,,,
3367,08/11/23 10:30:00 AM,14.266,,,,,
3368,08/11/23 10:45:00 AM,15.390,,,,,
3369,08/11/23 11:00:00 AM,15.509,,,,,
3370,08/11/23 11:15:00 AM,15.223,,,,,
3371,08/11/23 11:30:00 AM,14.194,,,,,
3372,08/11/23 11:45:00 AM,13.257,,,,,
3373,08/11/23 12:00:00 PM,13.305,,,,,
3374,08/11/23 12:15:00 PM,13.112,,,,,
3375,08/11/23 12:30:00 PM,13.137,,,,,
3376,08/11/23 12:45:00 PM,13.161,,,,,
3377,08/11/23 01:00:00 PM,16.201,,,,,
3378,08/11/23 01:15:00 PM,15.103,,,,,
3379,08/11/23 01:30:00 PM,16.439,,,,,
3380,08/11/23 01:45:00 PM,14.792,,,,,
3381,08/11/23 02:00:00 PM,15.843,,,,,
3382,08/11/23 02:15:00 PM,15.079,,,,,
3383,08/11/23 02:30:00 PM,13.401,,,,,
3384,08/11/23 02:45:00 PM,13.353,,,,,
3385,08/11/23 03:00:00 PM,13.112,,,,,
3386,08/11/23 03:15:00 PM,13.209,,,,,
3387,08/11/23 03:30:00 PM,13.161,,,,,
3388,08/11/23 03:45:00 PM,13.112,,,,,
3389,08/11/23 04:00:00 PM,13.161,,,,,
3390,08/11/23 04:15:00 PM,13.209,,,,,
3391,08/11/23 04:30:00 PM,13.546,,,,,
3392,08/11/23 04:45:00 PM,13.449,,,,,
3393,08/11/23 05:00:00 PM,13.473,,,,,
3394,08/11/23 05:15:00 PM,13.329,,,,,
3395,08/11/23 05:30:00 PM,13.329,,,,,
3396,08/11/23 05:45:00 PM,13.305,,,,,
3397,08/11/23 06:00:00 PM,13.329,,,,,
3398,08/11/23 06:15:00 PM,13.329,,,,,
3399,08/11/23 06:30:00 PM,13.353,,,,,
3400,08/11/23 06:45:00 PM,13.425,,,,,
3401,08/11/23 07:00:00 PM,13.497,,,,,
3402,08/11/23 07:15:00 PM,13.594,,,,,
3403,08/11/23 07:30:00 PM,13.546,,,,,
3404,08/11/23 07:45:00 PM,13.618,,,,,
3405,08/11/23 08:00:00 PM,13.618,,,,,
3406,08/11/23 08:15:00 PM,13.642,,,,,
3407,08/11/23 08:30:00 PM,13.714,,,,,
3408,08/11/23 08:45:00 PM,13.810,,,,,
3409,08/11/23 09:00:00 PM,13.882,,,,,
3410,08/11/23 09:15:00 PM,13.954,,,,,
3411,08/11/23 09:30:00 PM,13.978,,,,,
3412,08/11/23 09:45:00 PM,14.002,,,,,
3413,08/11/23 10:00:00 PM,14.002,,,,,
3414,08/11/23 10:15:00 PM,13.906,,,,,
3415,08/11/23 10:30:00 PM,13.666,,,,,
3416,08/11/23 10:45:00 PM,13.570,,,,,
3417,08/11/23 11:00:00 PM,13.546,,,,,
3418,08/11/23 11:15:00 PM,13.522,,,,,
3419,08/11/23 11:30:00 PM,13.497,,,,,
3420,08/11/23 11:45:00 PM,13.449,,,,,
3421,08/12/23 12:00:00 AM,13.449,,,,,
3422,08/12/23 12:15:00 AM,13.449,,,,,
3423,08/12/23 12:30:00 AM,13.497,,,,,
3424,08/12/23 12:45:00 AM,13.594,,,,,
3425,08/12/23 01:00:00 AM,13.858,,,,,
3426,08/12/23 01:15:00 AM,14.074,,,,,
3427,08/12/23 01:30:00 AM,15.008,,,,,
3428,08/12/23 01:45:00 AM,14.864,,,,,
